"","Label","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
"108","negative",0.00332023628618909,0.0230655771192579,-0.00358249103897714,-0.00214169869641867,-0.00207979488517165,-0.000729784003392644,-0.000898705728772132,-0.00149125658585757,0.00145556613457564,-0.000540257023979902,0.00017324354679219,0.0024376920607824,0.00364054902197574,-0.00128910322352752,-0.000520294174555082,-0.00123839407966751,-0.000132965814352111,-0.0002953632614246,-0.000135226556335509,0.00361858991402252,0.000625604743829503,0.00513619535257963,-0.0035415076748058,-0.000357100841782134,-0.00344306436704298,0.000881094193044568,0.000493541952569763,0.00518879638072938,0.00107358932897864,0.00349117604130173,0.000934194709865212,0.00365346033677395,0.00064870551471207,0.00154977518567357,0.00140613746600976,0.0013053255566621,-0.00287998364694899,0.0136189397005425,0.0107046979708388,-0.00181729010548845,-0.00208163091522819,0.00203558500003924,0.0031091466396628,-0.000238910168886959,0.00121905369001964,-4.73561304080497e-05,0.000504239830369404,0.00147161796134599,-0.0013764437312309,-0.00215911954471884
"109","positive",0.0013466980828,0.0188756622672606,-0.00297533481888509,-0.00147004738453919,-0.00160550579583288,-0.00146607861911818,-0.003044403394148,-0.00108148495540896,-0.00131383138962086,-0.00185900758084722,-0.00326937471444926,-0.00150226937253752,-0.000466775949154741,0.00380672657674945,0.000180600233682678,-0.000977905096575826,-0.00124294121779895,-0.000357619274659152,0.00123902743269892,0.00416941073014024,-0.000667916128793646,5.48848127689777e-05,-0.00177433273585143,-0.00145245032148823,0.00348734089112711,-0.000514306396433069,0.00287566903977109,0.000275626476799753,0.00276255629548913,-0.00622191995364723,-0.000616847325710622,0.00617078246567364,0.00300889705276306,-0.0029622862027582,0.000755487717158165,0.00191751880151503,-0.00339679285443348,0.00191110157628843,-0.00639598640512608,0.00103767234118562,-0.00325284202710565,0.000280437242948154,0.00132903014658428,0.00271523909745485,-0.00102830406390236,0.000656103020181765,-0.000993677525672722,0.00563393993615692,-0.0004926822037316,-0.00075154879308258
"110","positive",0.00233610447461487,0.0336827757578351,-0.00199947218893523,-0.00428291695600658,-0.00349730793877893,0.000518124073644271,-0.00485897781618212,-0.000780997292385514,0.00350969790142105,-0.00512342715709029,0.000589845565053468,0.000379450208282555,-0.0019065398438808,0.00574277922924173,-0.00262147916168914,0.00231452417062884,0.000181042521338563,0.000353088503585012,0.00502518356915168,0.00381621636884224,0.00306850154117313,-0.00205184976380426,-0.00442899230911191,0.00322197237991493,0.000133330545548186,-0.000254654368743767,0.00837832108378253,-0.00278055397538594,-0.00415856040691948,0.00111798386998834,0.00153115876295813,0.00315501310855114,0.00126488406267801,-0.00266821388039178,0.00598540467218842,-0.000467290827553063,0.0125377022816306,0.00271435174321291,-0.00248203257464793,-0.00111259185120296,0.000274699860766709,0.00955441500203352,-0.0133469590600259,0.0157043269647358,0.00715087290138152,-0.00301425159520354,-0.00228636358174101,0.00412703918376801,0.00073070190505618,-0.000800597800504138
"111","negative",0.00232549698888554,0.0310827709957296,-0.00503333697488392,-0.00370636724068156,-0.00272392953301151,-0.00293169926810524,-0.00427939224461904,-0.00335094857930452,0.00263780021779349,-0.00431711161637197,0.00521382727888187,0.00218698300974324,-0.00117396517390455,-0.00102919902309076,-0.0036186053208946,-0.00306419852054167,-0.000508988128057454,-0.00441743144078759,0.00296348867567076,0.00372223867096494,0.0017670513100306,-0.00268284199356979,-0.00466231608757738,-0.00208076191244894,0.0037591421536688,-0.000171707200559641,0.00258814914815365,-0.00392796141450864,0.000252900781453794,0.00273798931490875,-0.00503058658307059,0.00444482348442247,0.00104628593596592,-0.00214509465711715,0.00853182968733672,0.0033555742338608,-0.00728430528916175,0.00289181901257291,-0.00191695752734493,-0.00230161785854339,0.0050559200010453,-0.00222999940783806,0.00302738820349718,-0.00881593533198592,0.00597417600107074,0.00759072763727124,-0.00988780731837091,-0.00435939894971427,-0.00519254271539551,-0.00757991594223415
"112","negative",0.00200431260390818,0.0278760612234392,-0.00291063150306706,0.000579383981894346,-0.0023730791564577,0.000300630340998074,-0.00124558718159505,-0.00241815625296958,0.00235155328398583,-0.00242629558319475,-0.0011561519304853,-0.00166610794859557,0.00166742404276054,-0.0030950158506144,0.00184468760840781,-0.00246241831274463,-0.00246456854763982,-0.000260325404177751,0.00272628827396509,0.000387978576067073,0.00114414919509986,0.00208098919732579,-0.00300105727447168,0.00153404571092796,0.00204811281261614,0.00183666395090936,0.00288498889231977,0.00141324830661201,0.00538545976569189,0.00183761828478947,-0.00137012491762473,0.00353447587834513,0.000164972264685817,-0.00338490219119807,0.00367401330865075,0.00347183774821796,-0.00122283078005036,0.00557767848778879,-0.00851969702147653,0.000987692877602069,-0.00194813793067954,0.000209859114648648,0.00273475324885457,0.00125370682067212,-0.00389228203942487,0.00162480619754046,0.00293379824907359,0.00160957371589771,-0.00364743685133593,-0.00382851411191926
"113","negative",0.00382800817966256,0.0607143844272004,-0.0111088524739172,0.00327179793653157,-0.00977516530028238,0.0179208813463501,0.000976978521958834,-0.0112764329450103,0.0196079401105017,0.0236873675558829,-0.0508209496489615,0.0390272951732283,0.0389712072380528,-0.0450202906455259,0.115955800847639,-0.173079858430722,0.326128676705361,-0.341771281453641,-0.69914437492146,-0.450408140302167,-0.00362435114718202,-0.0688661838434518,0.0156589775220677,-0.0590395285566539,0.00493788439775109,0.0523915776697669,-0.00607324185896961,-0.0404120191300117,0.0106955703149433,-0.0414092833054809,-0.0417204400288849,0.00219794454683825,0.0115445161671313,0.0236049257400268,0.00551959702274533,0.00414607707787626,0.00441641148274045,0.0138644236135341,-0.00399263885573362,-0.00526063350303031,0.0104824576516515,-0.0124950448762948,0.0140354247404294,-0.00857164133421607,-0.00888577955651043,-0.0139666000891519,0.00617363472329861,-0.00721462755212404,0.013223590286471,-0.000539854672450174
"114","positive",0.00250268430201109,0.0370063195588892,-0.00631526268001061,-0.00505707994333329,-0.00422201180409237,-0.000163245493792212,-0.00636386201776694,-0.00393267215591435,0.00471571751463596,-0.00571196395671759,-0.00550391656818725,0.000592231212530694,-0.00451902404385652,0.00125768769446008,0.00174552025188439,-0.00832717565229036,-0.00467983027525437,-0.00458929317676837,0.00144210174927496,0.000730476620712262,0.00348265725757245,0.00264235233091226,-0.00560290146626791,0.00580889566712132,0.00266583051206861,-0.00163166727854426,0.0132969851793605,-0.00692323663944322,8.47524023733085e-05,-0.00227296914136856,-0.00476553427952888,-0.00583554630030623,0.00276340235770861,0.00251622853082173,0.00891215249515927,0.00525620971434216,-0.00990906512387699,-0.00640446246245917,0.00596440231195777,0.00961832828663501,0.00131959204719437,0.00317754978473087,-0.007939599265235,0.00104557919059944,-0.000871208979427956,0.0149591451748506,0.000678721547866456,-0.000658391917141427,-0.00532528051607937,-0.00983529673067142
"115","positive",0.0017636479033421,0.0255879613804869,-0.00299896967008264,-0.00156457046665696,-0.00248770389940865,-0.00156010970848504,-0.00271015429298183,0.000575677870305462,-0.00729850025174493,0.00494448888610436,0.00110230857441011,0.00302585289343072,-0.000346127728182435,0.000549271453771145,-0.00621538215420115,-0.000512559556334711,-0.00177245973252673,0.000464664982313409,0.00130157192972027,0.00355901693830306,0.00119034401377341,-0.00533902502592895,0.00336886959680547,-0.000871954082420809,-0.00161340954435133,0.00315203760925433,0.00125041046540138,-0.000365173519127719,0.00554160898547637,-0.00159644560016173,-0.00160243970109828,0.00378167281061448,-0.00112269130396556,-0.00344231823380835,-0.00167392965253435,-0.00259436065684967,-0.00582972108916282,0.00626625136924681,0.00281344951435164,0.00283267674877792,0.00217926744160948,0.00216533010942803,-0.000694343334439466,-0.00395792096780041,-0.00482833660925029,-0.00418467935071215,-0.00231403889827007,0.00121362885723706,0.00164772686403105,-0.0012525814064154
"116","positive",0.00192468187104701,0.0268711091854783,-0.00453181858475173,-0.00138285348883463,0.00577703290202013,-0.00190931814991467,-0.00427902928571039,-0.00281450030618397,0.00293509291964013,-0.00401728326019083,-0.00399080270338796,0.000985355650852325,-0.00544876200842679,0.00279097274398686,0.00120703863758273,0.00196498971081984,-0.00134103487611359,7.66738359071781e-05,0.00131807183477603,0.00580074579820352,0.00342179889246879,0.00202819138949516,-0.00279867120882434,0.00350196998834009,-0.00215372356517519,-0.00396131752494764,0.00786885599738127,0.00489256492406561,-0.000556256254052379,0.00825833025588378,0.000323303065992643,-0.00936372287831599,0.00500791194568229,0.00309248190790253,0.00455192670677629,0.00429620567208914,0.00926155098550393,-0.0014721608041633,-0.00241806020500732,-0.0123670667747107,0.0149928042495924,0.000203038488715155,0.00495747216112989,0.0134431898346232,0.0106935434042431,-0.0034401879681521,0.0365924901546837,-0.00356199554955748,-0.00752431057142864,-0.000235608230434632
"117","positive",0.00102930704042104,0.0152694528955612,-0.00152367322914038,-0.00180328444749743,-0.00160703073354449,-0.00104384043113516,-0.00212843973830955,-0.00136217104817641,-0.00194429981891187,-7.65754576340997e-05,-2.58191459092756e-05,0.00208709894736757,-0.00159860013373763,0.000487251745732773,-0.00209676236572544,0.000967180926263558,-0.000747049303894451,0.00226021812681724,-0.000321579580644631,0.00321144923633854,9.59767176738677e-05,-0.00191879277899222,-0.00206136832315399,0.000429782936422551,-0.00108782442532808,0.000571743081547044,0.00453922844003553,-0.0018808541922216,0.00262625912058529,-0.00158216729268326,-0.00284531555170819,0.00233420388019696,-0.00405913053501733,0.00282926407953025,0.00159131750983754,-0.00155698008115023,-0.00193090145416809,0.00520896889860424,-0.000803011610615387,0.000200665462014718,0.00306595749498064,-0.00429418138697632,-0.00839159114679418,-0.000450914042855106,-0.00394865020173962,-0.00356991286764835,0.0071178198920485,0.0015692946491799,0.00136082110180123,0.00190876280085588
"118","negative",0.00335559163575083,0.0347956868994969,-0.00434879062377641,-0.0059414966787989,0.00241571447041703,-0.00750119315827259,0.00788067959786077,0.000600751334320594,0.00359071104948312,0.0331763274049475,0.00835193622958889,-0.00459493089876667,-0.00577466377614631,0.00560914409879226,0.00465869003845538,-0.00773520757733679,-2.45345100568353e-05,-0.00281923023924118,0.00720541604301841,0.00527744517269364,0.00270519079926288,0.0037168128698489,-0.00630322979099849,0.00676600865422136,-0.033098470402939,-0.00708862711790069,-0.0284687731758998,-0.00100057904465134,0.00366008384085697,0.000397130497262257,-0.0312951112100337,0.00105771421045974,0.00418510761074403,-0.00108134220958727,0.000222078570014655,-0.00455108057870394,-0.00501069991950384,0.0401962204204842,0.0192057536130884,0.0232050252876689,0.0273382878182892,0.00400413172045089,-0.00247460899199974,0.0100984439817189,-0.00491535860181829,-0.0144256249940794,0.00400754551415403,0.00867890705126913,-0.00661934128084115,-0.00867691430852496
"119","negative",0.00263773514803686,0.0374790826389496,-0.000312366105484007,8.71376288166206e-05,-0.00284818490433444,-0.00260588965525157,-0.00552583602159431,-0.00376671588979189,0.00348940641673422,-0.00543971578621353,0.00202134494265493,0.00293455661942272,-0.00598090534245167,0.00210913661903127,-0.00129750616053932,0.0136756853500534,-0.00367026027776241,0.00287705175806303,-0.00271618355014188,0.00622646800814483,0.00244173476522379,-0.0248574810675451,5.57479817686466e-05,-0.0027856931410608,-0.00490406022841979,-0.00426122851027999,0.00272666392800499,-0.00387480718042904,0.00203893593545774,0.00716150120808235,-0.00610794547944247,-0.00496314409149159,0.00341833294322775,0.00102858510851849,0.010305329022732,-0.00295211944406006,0.00332614970098297,0.00945619157636348,-0.00601447539391254,-0.0132751390490292,-0.000756357264792977,0.00455260955499759,-0.0173932773710184,-0.00600023792422034,-0.013980133226045,0.00896647795739875,0.00855282027181711,0.0170156778817268,0.0173641554766615,-0.00189424478471384
"120","negative",0.00212978657507431,0.0276219043354658,-0.00375199607070093,-0.00132743768955911,-0.00173127906718401,-0.001858958608791,-0.00406266239799047,-0.00210765124011835,0.000235573380328087,-0.00250115252357646,-0.00165777000878418,0.00175719576115214,-0.00122718547731748,-0.000127135456188059,-0.0011916749626299,-0.00427590542112323,-0.00201691682860782,-0.00258425706818766,0.00410775078324369,0.00227533204071658,-0.000784735760667045,0.00349374395578534,0.00210666249837902,0.000332738501312418,-0.000937926566213386,0.00234175799110177,0.00438869075581621,-0.00221064836812588,0.00410705655116246,-0.00103482361827775,-0.000633203446707973,0.00420530801028582,0.000194633819335265,-0.000542545708069997,-0.00352461388319789,0.00500392012189615,0.000601319671176327,-0.00105227910445453,-0.00337484364633979,-0.00193808407990044,0.00416960571089371,0.00016171964933324,-0.00148424060742302,0.000211998356459909,0.00300951733484116,0.00471702006257795,-0.00564012149378054,0.00474849051821706,0.00354638971568279,-0.00447268544630178
"121","positive",0.002928582837451,0.0334512372637918,-0.00476256410614973,0.00191982145239073,-0.000390766529247415,-0.00419802168475983,0.00568617266509357,-0.00211145938290841,0.00399195933460638,-0.00349842569112878,-0.00146057422472521,0.00474000392527239,0.000187704434598761,0.0012258259171617,-0.00231588092682674,-0.00441123038453929,-0.00696229074810301,0.00174514031901396,-0.00144509470108075,0.00436769813489657,0.00303215656166719,0.000497529114731231,-0.00216037850636158,0.00323251476241177,-0.00125872882790194,-0.00181107302130325,0.00121484821682362,-0.00457520617514489,0.000234334944650682,0.00359403233836896,-0.00419961296984808,0.00130202819592715,0.00264914950066079,-0.00215489114152284,0.00832307138432246,0.00752433832984105,-0.00195107640078214,-0.00555578297675263,4.66504969617231e-05,-0.0102674413854433,0.0019779364683408,0.00389801047676317,0.00970153153599141,0.00727878070652489,-0.000356522432183902,0.00425932804693853,-0.00709530015349882,-0.00156132172782663,0.0118795807256897,0.00147100176117449
"122","positive",0.00141268392033908,0.021953281864469,0.00606112238555287,-0.00258042083369997,-0.00209834342628846,-0.000328505194079968,-0.00358226099088144,-0.00141435262511099,0.00267503893966026,0.00442014085608952,-0.00205577856375208,0.000816335659871858,1.04213957959654e-05,0.00238113063219423,0.00123522732402845,-0.0037855404120797,-0.00015287587723298,-0.00264744125327982,4.99117524747547e-05,0.00186532552012669,-2.55151381680433e-05,-0.000307315803682369,-0.00143498630590895,0.00258475311015471,-0.0039012059833162,0.00946773378141635,-0.0015159376214994,0.00210576482828783,0.0055690195329612,-0.00744010902798259,0.00185972806226679,0.00160189024083387,-0.00563299489204461,0.00204597979042909,-0.00108049325541609,-0.00522252233864455,-0.00280029434916215,0.0259466071345985,0.0185960214048069,-0.00897134436767461,0.000650105367204814,0.00143931810571341,-0.000774531677154349,0.00415808101633794,0.000299928413691705,0.00350091856037605,0.00762309544119738,0.0170717488057551,-0.0258233030379652,0.0215875898364365
"123","negative",0.00238680309582346,0.0226754982364413,-0.0037767804768896,-0.00291998850435253,-0.00109840145254012,-0.00154820022078822,-0.00368112675111003,-0.00222004356426708,-0.0001661526551672,-0.00120956735689756,-0.00360592949736807,0.00175667918169427,0.00143863775386089,-0.00136918787038614,0.000567971967698782,-0.00329966673111371,-0.00609278242423826,0.00300142439625159,-0.00377212153898651,0.0039107214954156,0.00137971609120964,-0.000349270840650346,-0.00408940215100593,-0.00388533835018778,0.00147068589915416,0.00306123204413669,0.00533631227578864,0.000247687646158079,0.00135902099762663,-0.00352658437537421,-0.0033178645405689,0.00263747985214071,-0.00276014009484649,-0.0011267670875515,0.00625277965366689,0.000874084366842859,0.00152996370690426,0.000668721874926675,0.00109515378248178,0.000532335778784225,-0.00235924994302982,0.00122079533056554,0.000349027704644797,-0.00461980308519231,0.000866900819996504,-0.000388396622411063,0.000450633136183465,0.00234752655454276,0.000379704146189443,0.000938188195999402
"124","negative",0.00240835106689614,0.0257826687221889,-0.00304437842509471,-0.00330270236177439,0.00319466524188638,-0.000893231562228471,-0.00368959826166751,-0.00266023311952359,0.000952541424196769,-0.00328902822776885,0.000106670050391987,0.000708345241546884,0.00322817631771303,-0.000321678434859725,-0.00488543253198575,-0.0027871037327998,-0.00499688529407275,0.00750062289404584,-0.00529222513498221,0.00483564819427804,0.00105108738226019,0.0032408983810247,0.000758699117248962,0.00135100635624035,0.00467190772447666,0.000227322241806552,0.00403586108293165,-0.00350539690256556,0.0041203747267018,0.0022888564944435,-0.000436025516939798,0.000717762506122132,0.0015084745656267,-0.00186509593671957,0.00524221201027792,0.00362487236452938,0.000578748458147031,0.00456176626874818,-0.0123070092587625,-0.000975429657332925,-0.00447180943653536,0.00646071460693448,-0.00203451686654973,0.00217630873595057,-0.00291982881697312,-0.00208189614708886,0.000813540373146514,-0.00104348033440995,0.000806652359491934,0.0115201103999977
"125","positive",0.00345724853036405,0.0279278401517797,-0.00462240848196604,-0.00403026471879571,-0.00285616769709558,-0.00236016077379952,-0.00332086291287282,-0.00110044695028276,0.0038498757368321,0.00238527963381626,0.0025104273409565,-0.000262124731103757,-0.0032848288919438,0.000526188941186796,0.000148571460342274,-0.00544419550792478,-0.00112791380440343,-0.00354647141170463,0.0041656169877089,0.00603844133035927,0.0015433001630545,-0.00636463414249365,-0.00414958919394464,0.00264804610272264,0.000470594042766694,-0.000535554146394543,0.00934470347688377,-0.00436737942662463,-0.00751212982426419,-0.00564071104155313,-0.00343834065929162,-0.00100917254627987,0.00261391416125361,0.000203227700966532,0.00648998320834914,0.00374886507817762,-0.00798798345899901,-0.00303813265573565,0.00154804664885365,-0.00570046901621246,2.97928232874352e-05,0.00511458666902918,-0.00374805113743613,0.00120339491334983,0.000574429579879831,0.00685132508170897,0.00932307849999059,0.00538945725035099,0.00657922162952346,-0.00217499003518075
"126","negative",0.0105545520810909,0.0345335147282071,-0.00534918918762275,-0.00433049322586231,-0.00219658677374548,0.000268733155385197,-0.0021740676332659,-0.00016801413093851,-0.00083654567967521,-0.00424230534227994,-0.00170204174638146,0.00201884579555931,-0.00211615215237474,0.000567012673722028,0.000590680961334267,-0.00404167676225249,-0.000909442594892777,-0.00403935537280308,0.00149736445717582,0.0022120546986064,0.00339743907438785,0.00601127484366324,0.0150757365196368,-0.0147795659400522,-0.000550515168533026,0.0028431610977072,0.00358298982473459,0.005464309041372,0.00609384864277897,0.00797638119577103,-0.00474067645878183,0.00199654046492067,-0.00122038239087568,0.0053438300501818,-0.00320904846578578,-0.0042280632196728,0.00340487594099337,-0.000767876538737793,-0.000113025698560445,-0.0051377276880267,0.00556920833921771,0.000800076822109251,0.00208615178579664,-0.00314568709021147,0.00503174813239353,0.000306962885980268,-0.00806291143536075,0.00364398687864053,-0.00757960763858264,-0.0051661675760202
"127","negative",0.00219799582208242,0.0287217256522279,-0.00377181916149654,-0.00329508880117385,-0.00154883601329058,-0.00382622793575417,0.00340619691964992,-0.00126662898308359,-0.000355631430605601,-0.00217737367900004,-0.00268772158979269,0.000348710229464117,-0.00124374355660898,0.000290704102295513,-0.000629340511993612,-0.0027497424276998,0.000932293548259522,-0.00344783922886192,0.000275733334135034,0.0020643274849329,0.00114338312512071,0.000748248256489489,-0.000695055984690758,-0.00057695734243829,-0.000665235610886637,0.0004345827798987,0.00426783742993263,-0.000687074675903403,0.00113019752906678,0.00104647442802499,-0.00407368665834374,-0.00127984716033715,-0.00115094393624364,0.000513454623249004,0.00569456209503413,0.00221604459455091,0.00152767734638853,-0.00139060431633735,-0.000794839803834152,1.54233219743243e-05,0.000209364940348758,0.000274341733379784,0.000739318063930012,-0.000631350022744273,0.00100573348043072,0.00541667320036997,-0.00296741475562044,0.00257822344338864,-0.000391919033093039,-0.00271283492686536
"128","negative",0.00167052808786977,0.024506737754005,-0.0037106948390408,-0.00285845826395359,-0.00271636900155818,-0.00249240641522898,-0.00410474861619305,-0.00302432847835236,0.00135760122733219,-0.00415796643189348,0.00972882734465845,0.00063663274687484,0.000996692074514816,0.00182674502953116,0.00309389194721201,-0.00116635352322907,-0.00218965246272821,-0.00113729503647625,0.00456977247016061,0.00391934857681017,0.00204631519018824,-0.0158275498897347,-0.00357110551196397,-0.00125695339462438,0.000696341269887695,-0.00157597529751183,0.00530248237496282,-0.00154034576541339,0.0016408510183946,-0.00623746859205835,0.00265445919373627,-0.00673619655486031,0.000724236557359192,0.00601789829346056,0.00149247485117789,0.006660512887833,-0.0053549493336206,-0.00312549556584287,-0.00392171968668534,0.00250405656424169,-0.00175184670362092,-0.00155724945685807,-0.00111032118955941,0.000724635580503965,-0.00413469661864651,0.00194847678586178,0.0016475509282823,0.00830424542538314,0.0039321779901546,-0.00234611045869069
"129","positive",0.00317415527942039,0.0376913187973516,-0.00600955316462503,-0.00165130668344226,-0.00142716614653338,-0.0019796702155262,-0.00559972655000215,-0.000434418382567072,0.00397427555835304,-0.00173874692499102,-0.000958141254096159,0.00306466557159361,-0.0038089967601506,-0.000945744866443278,0.000746658256541411,0.000647835232813398,-0.00504286667808154,-0.00162730469104513,-0.00154118970112713,0.00495504148148369,-0.000495462433561854,0.00107276764635715,0.01220921176597,-0.00214774494341276,-0.000267701958957835,-0.00119814821555997,-0.00233406147985513,0.00996128082823979,-0.000942990890858056,0.000199986135161842,0.00273269910756776,0.000999958420852907,0.00697670123608751,0.00151889798834021,0.00066866418059932,0.0022644163582636,0.00323176568188761,-0.00456022651600119,-0.00105022879898607,-0.0119900760150658,0.00587184006221024,0.00182307148686149,0.000414201278535575,0.00871451399092704,0.00502631281019082,-0.000187918413330465,0.0283187533384965,-0.00981609445088423,-0.0029815048521317,-0.00236961666034221
"130","positive",0.00216597003835716,0.0323716638633335,-0.00300139112166427,-0.00138863613997672,-0.0016774477418426,0.00460261488176169,0.000389290253570188,-0.00206703834242733,-0.0004982382264802,0.000400716498673545,-0.00171661971979728,0.000394996889437657,-0.00376426720336938,-0.00130444925156741,-0.00319677906849545,-0.00268898639128994,0.00314433975238425,-0.00119391660823267,0.00587025414585931,0.0057330679851548,0.00203364485232674,-0.0121212678800199,-0.00117978533407363,0.00301600992428055,-0.000874460186203646,0.00257984255143187,0.00749290141963645,-0.00232779335262828,0.00305485117407891,0.000134439323307558,-0.00347731512830459,0.00192884497075069,-0.000529785031403771,0.00173986803032581,-1.72672755943666e-05,-2.63065578891649e-05,0.0177404273646422,-0.000845020042397641,0.00332849649812509,0.0149965141716841,0.00371239935411805,0.00203758628083022,-0.0109010427381028,0.00582131281864946,-0.0064918584201553,0.00444112113146415,-0.00415410686352193,0.00457815898490975,-0.00646404625702281,0.0105715801825389
"131","positive",0.00202456218516958,0.0261305650233026,-0.00414447616628842,-0.00070362000998043,-0.00137200728978484,-0.00203490896117966,-0.0039868782849178,-0.00156024860559762,-0.000970920155242152,-0.00190925261400545,-0.00269631194666164,0.00251703408819148,-0.00154959889875222,6.08064070126608e-05,0.00206530495695269,0.00243511118130366,-0.00149425579827513,-0.000523618119825043,0.00166359512177323,0.0044471003350244,-0.000900364851833834,0.00204935954332828,-0.000647215388519952,-0.000633148552345419,-0.00171499357161174,0.00176582368293678,0.00379299836856694,0.000484555628769844,0.00286272310534568,0.00244035547540803,-0.00199207070645546,0.00298655960563074,0.00101300112754973,-0.00464526868869346,0.00250150265646616,0.000296893063412331,-0.00283294402936513,0.0024076301642404,-0.00468834966189402,-0.000587202200030082,-0.0043618372202769,0.00327142834593239,0.00645178703155482,0.00378589280529855,-0.00738103421791538,-0.00599511923126429,0.00100692355188192,0.00294264326913412,0.00063750740411767,0.000722324547156915
"132","positive",0.00463527202518098,0.024495962328861,-0.00302560903655547,-0.00254549176759547,-0.00236134837772695,-0.00199320505003797,-0.00156355546125849,-0.00101749357336963,0.00131873870140198,-0.00297956438404944,-0.00290862061094045,-0.00056157757640151,-0.000157648770777837,-0.00130368062056072,-0.000251257198312388,-0.00321475642343023,0.00030134063032737,-0.00037912517603327,0.00223923410574649,0.00212261070802502,0.000877047545020781,0.00096721563549011,-0.00140943534128479,0.000897678829148909,0.00149201971527029,0.000835616479457695,0.00239893895475352,-0.00130104921759998,-0.00852360074955613,-0.00569630504725316,0.000892496164836778,0.001631817363729,-0.00128716087292599,-0.00199189510763048,0.00281988908246687,-0.000168260182991942,-0.0016394021458433,-0.00160033400821524,0.0010805342985973,8.66665805898991e-05,-0.00225033791678722,0.000383484044264559,0.00146623461601042,-0.000281839940626597,0.0013755558342929,0.00259227703756676,-0.00115492589753244,-0.00107395076729657,-0.000101681651291991,0.00105706565031025
"133","negative",0.00163675301408237,0.0239558838215652,-0.0036195887340761,-0.00326187299121514,0.00233639106140794,0.00149422967464363,-0.00200850763269417,-0.00259634571177396,0.00202877312345315,-0.00213320875735185,-0.00354225885825564,-0.0027638087761017,-0.000101899870641864,0.00118907064137624,-0.000653067240313322,-0.00294967496380185,-0.000197716500949273,-0.00238626159526145,0.00268422827814238,0.00321065803498159,-0.0114131729956429,-0.00483351448589479,-0.000984572322183538,-0.00220247800820603,0.00404190829896165,-0.000255046315472447,0.00294022783241934,0.00192204856537514,-0.00404301544088227,0.00159858556039331,-0.000700209784518303,0.00029221065928844,0.0030905495403635,-0.000793827738479886,0.000652958570663825,0.00471488398082681,-0.00123247849734671,0.0034409540748909,-0.00832804183066344,0.00300350611932401,-0.00127498529534693,0.0048647401072885,-0.00391030187953962,0.00106423258785644,-0.00448041683337692,0.00457711065692607,0.00641437087775685,0.00455293586014075,0.00100513173270824,-0.001194754112743
"134","negative",0.00271697606533555,0.0338383504942458,-0.00578321048220885,-0.00470089082939241,-0.00182916819357645,-0.00298775985241021,-0.00606620162337182,-0.00337069685117725,0.00380989823215562,-0.00515711972534712,-0.00575456651357118,-0.005063269112639,-0.000298229983811226,-0.00760997214013501,0.000556153414506561,-0.00659645011907091,-0.00828157147057855,-0.00201980042653607,0.00595635814935314,-0.000707908562244947,-0.00150884545487475,0.00404440703042205,-0.00638294738168066,-0.0041651296699814,-0.00122039804952928,0.000832142941122511,0.00838651471165347,-0.00714446526471087,0.0028429343523105,-0.000882907938422286,-0.00477922538992481,0.00555887485484437,-0.000561222863924684,-0.0044794148775865,0.0119431655231177,0.00782742639419864,-0.00284283143699156,-0.00355655997040982,-0.00222517608858957,-0.000742014769997924,-0.00413809986365402,0.00114866148137999,-0.0019050268463168,-0.000541447805934327,0.00313191446078473,0.0153913595579717,-0.003758659456264,0.00270393723180092,-0.0018547663828414,-0.0121837277745604
"135","negative",0.00391071855836886,0.0286339768297926,-0.00305326964491231,-0.0031838266970187,-0.00251025186871785,-0.00308950182404862,-0.000367201369213761,-0.00311681331967507,-0.00997130563238694,0.000480264499739781,-0.00243416247386254,-0.00114698087852621,-0.00203344854082295,-0.00609355906349902,-0.00334225170936423,0.00296854955490444,-0.00579522782936878,0.00114075867666482,0.00261564108008015,-0.00413865141516462,0.00116065120193584,0.00298682233838971,-0.00174308530086119,0.00354714652579858,-0.00397957573080126,0.000397127561654698,-0.000442065539311999,-0.000241628241210787,0.000222741082336903,0.00332460253678098,-0.00545300053976435,0.00527483111678078,0.00232434735505923,-0.00202737317111419,0.00444985669333357,0.00183431477672713,-0.00456800707064899,-0.00314832378038215,0.00257237473871684,0.00252557538309024,0.00115231326187514,-0.00528968948002298,-0.000765642154032896,-0.000717133142395984,0.00411420823434468,0.00294202251576677,0.000462399731243413,0.00222335299802431,-0.000670784772367491,-0.00419103716950294
